billNo,date,time,billType,status,customerName,productName,quantity,unit,rate,lineTotal,lineProfit,gstRate,discount,grandTotal,paidAmount,udharAmount,grossProfit,paymentModes
KOS-2026-005370,2026-06-15,18:26,normal_sale,active,Manisha Deshmukh,Close Up Red 150g,1,piece,95.79,95.79,17.79,18,0,821.71,821.71,0,151.71,cash:821.71
KOS-2026-005370,2026-06-15,18:26,normal_sale,active,Manisha Deshmukh,Britannia Good Day 100g,2,piece,31.73,63.46,13.46,18,0,821.71,821.71,0,151.71,cash:821.71
KOS-2026-005370,2026-06-15,18:26,normal_sale,active,Manisha Deshmukh,Saffola Gold Oil 1L,1,piece,203.57,203.57,38.57,5,0,821.71,821.71,0,151.71,cash:821.71
KOS-2026-005370,2026-06-15,18:26,normal_sale,active,Manisha Deshmukh,Lifebuoy Soap 125g,2,piece,35.94,71.88,15.88,18,0,821.71,821.71,0,151.71,cash:821.71
KOS-2026-005370,2026-06-15,18:26,normal_sale,active,Manisha Deshmukh,Britannia Brown Bread,1,piece,52.9,52.9,10.9,0,0,821.71,821.71,0,151.71,cash:821.71
KOS-2026-005369,2026-06-15,18:22,normal_sale,active,Walk-in,Sprite 750ml,1,piece,40,40,8,28,18.2,167.34,167.34,0,18.54,cash:167.34
KOS-2026-005369,2026-06-15,18:22,normal_sale,active,Walk-in,Lays Classic Salted 52g,1,piece,22.47,22.47,5.97,12,18.2,167.34,167.34,0,18.54,cash:167.34
KOS-2026-005369,2026-06-15,18:22,normal_sale,active,Walk-in,Maggi Noodles 8-pack,1,piece,112.52,112.52,20.52,12,18.2,167.34,167.34,0,18.54,cash:167.34
KOS-2026-005369,2026-06-15,18:22,normal_sale,active,Walk-in,Parle-G Biscuit 100g,1,piece,10.55,10.55,2.25,18,18.2,167.34,167.34,0,18.54,cash:167.34
KOS-2026-005368,2026-06-15,18:15,normal_sale,active,Rohit Salunkhe,Britannia Good Day 100g,4,piece,31.73,126.92,26.92,18,0,127.94,127.94,0,27.09,upi:127.94
KOS-2026-005368,2026-06-15,18:15,normal_sale,active,Rohit Salunkhe,Center Fresh Gum (jar pc),1,piece,1.02,1.02,0.17,18,0,127.94,127.94,0,27.09,upi:127.94
KOS-2026-005367,2026-06-15,17:19,normal_sale,active,Farida Pawar,Vim Dishwash Bar 200g,2,piece,21.09,42.18,10.18,18,0,198.48,198.48,0,37.48,upi:198.48
KOS-2026-005367,2026-06-15,17:19,normal_sale,active,Farida Pawar,Lizol Floor Cleaner 500ml,1,piece,125,125,20,18,0,198.48,198.48,0,37.48,upi:198.48
KOS-2026-005367,2026-06-15,17:19,normal_sale,active,Farida Pawar,Agarbatti Pack (20 sticks),1,piece,31.3,31.3,7.3,12,0,198.48,198.48,0,37.48,upi:198.48
KOS-2026-005366,2026-06-15,17:11,normal_sale,active,Walk-in,Sugar (loose),0.25,kg,49.91,12.48,2.23,5,0,1981.59,1981.59,0,340.04,cash:1981.59
KOS-2026-005366,2026-06-15,17:11,normal_sale,active,Walk-in,Amul Ghee 500ml,4,piece,369.67,1478.68,218.68,12,0,1981.59,1981.59,0,340.04,cash:1981.59
KOS-2026-005366,2026-06-15,17:11,normal_sale,active,Walk-in,Garlic,0.25,kg,156.74,39.19,11.19,0,0,1981.59,1981.59,0,340.04,cash:1981.59
KOS-2026-005366,2026-06-15,17:11,normal_sale,active,Walk-in,Match Box,3,piece,2.08,6.24,2.94,18,0,1981.59,1981.59,0,340.04,cash:1981.59
KOS-2026-005366,2026-06-15,17:11,normal_sale,active,Walk-in,Basmati Rice Premium (loose),2,kg,126.71,253.42,69.42,0,0,1981.59,1981.59,0,340.04,cash:1981.59
KOS-2026-005366,2026-06-15,17:11,normal_sale,active,Walk-in,Close Up Red 150g,2,piece,95.79,191.58,35.58,18,0,1981.59,1981.59,0,340.04,cash:1981.59
KOS-2026-005365,2026-06-15,17:03,normal_sale,active,Walk-in,Onion,1,kg,36.44,36.44,12.44,0,42.64,672.8,672,0,95.5,cash:672
KOS-2026-005365,2026-06-15,17:03,normal_sale,active,Walk-in,Aashirvaad Atta 5kg,1,piece,303.09,303.09,58.09,5,42.64,672.8,672,0,95.5,cash:672
KOS-2026-005365,2026-06-15,17:03,normal_sale,active,Walk-in,Tata Tea Gold 500g,1,piece,323.95,323.95,58.95,5,42.64,672.8,672,0,95.5,cash:672
KOS-2026-005365,2026-06-15,17:03,normal_sale,active,Walk-in,5 Star 25g,1,piece,10,10,1.5,18,42.64,672.8,672,0,95.5,cash:672
KOS-2026-005365,2026-06-15,17:03,normal_sale,active,Walk-in,Frooti 200ml,4,piece,10.49,41.96,7.96,12,42.64,672.8,672,0,95.5,cash:672
KOS-2026-005364,2026-06-15,15:55,normal_sale,active,Jyoti Shaikh,Kissan Tomato Ketchup 500g,1,piece,105,105,17,12,0,392.42,392.42,0,73.92,upi:392.42
KOS-2026-005364,2026-06-15,15:55,normal_sale,active,Jyoti Shaikh,Tomato,0.5,kg,41.9,20.95,7.95,0,0,392.42,392.42,0,73.92,upi:392.42
KOS-2026-005364,2026-06-15,15:55,normal_sale,active,Jyoti Shaikh,KitKat 4-finger,1,piece,21.23,21.23,4.23,18,0,392.42,392.42,0,73.92,upi:392.42
KOS-2026-005364,2026-06-15,15:55,normal_sale,active,Jyoti Shaikh,Clinic Plus Shampoo 175ml,1,piece,140,140,22,18,0,392.42,392.42,0,73.92,upi:392.42
KOS-2026-005364,2026-06-15,15:55,normal_sale,active,Jyoti Shaikh,5 Star 25g,1,piece,10,10,1.5,18,0,392.42,392.42,0,73.92,upi:392.42
KOS-2026-005364,2026-06-15,15:55,normal_sale,active,Jyoti Shaikh,Chana Dal (loose),1,kg,95.24,95.24,21.24,0,0,392.42,392.42,0,73.92,upi:392.42
KOS-2026-005363,2026-06-15,15:08,normal_sale,active,Walk-in,Candle Pack (6 pc),1,piece,42,42,10,12,0,261.92,261.92,0,63.52,bank:261.92
KOS-2026-005363,2026-06-15,15:08,normal_sale,active,Walk-in,Good Knight Refill 45ml,2,piece,91.97,183.94,39.94,18,0,261.92,261.92,0,63.52,bank:261.92
KOS-2026-005363,2026-06-15,15:08,normal_sale,active,Walk-in,Lemon,7,piece,5.14,35.98,13.58,0,0,261.92,261.92,0,63.52,bank:261.92
KOS-2026-005362,2026-06-15,14:15,normal_sale,active,Ganesh Jadhav,Aashirvaad Atta 5kg,1,piece,303.09,303.09,58.09,5,0,303.09,303,0,58,cash:303
KOS-2026-005361,2026-06-15,13:31,normal_sale,active,Walk-in,Amul Taaza Milk 500ml,1,piece,28,28,3,0,0,90.7,90.7,0,20.7,upi:90.7
KOS-2026-005361,2026-06-15,13:31,normal_sale,active,Walk-in,Coca-Cola 750ml,1,piece,42.7,42.7,10.7,28,0,90.7,90.7,0,20.7,upi:90.7
KOS-2026-005361,2026-06-15,13:31,normal_sale,active,Walk-in,Bisleri Water 1L,1,piece,20,20,7,18,0,90.7,90.7,0,20.7,upi:90.7
KOS-2026-005360,2026-06-15,13:11,normal_sale,active,Walk-in,Coca-Cola 750ml,1,piece,42.7,42.7,10.7,28,0,163.68,163.68,0,39.68,upi:163.68
KOS-2026-005360,2026-06-15,13:11,normal_sale,active,Walk-in,Rava / Sooji (loose),1,kg,48.98,48.98,12.98,5,0,163.68,163.68,0,39.68,upi:163.68
KOS-2026-005360,2026-06-15,13:11,normal_sale,active,Walk-in,AA Battery (2 pc),2,piece,36,72,16,18,0,163.68,163.68,0,39.68,upi:163.68
KOS-2026-005359,2026-06-15,12:58,normal_sale,active,Walk-in,Tomato,0.5,kg,41.9,20.95,7.95,0,0,21.97,21.97,0,8.12,upi:21.97
KOS-2026-005359,2026-06-15,12:58,normal_sale,active,Walk-in,Center Fresh Gum (jar pc),1,piece,1.02,1.02,0.17,18,0,21.97,21.97,0,8.12,upi:21.97
KOS-2026-005358,2026-06-15,12:25,normal_sale,active,Walk-in,Onion,0.5,kg,36.44,18.22,6.22,0,0,18.22,18.22,0,6.22,upi:18.22
KOS-2026-005357,2026-06-15,12:17,normal_sale,active,Amit Salunkhe,Thums Up 750ml,1,piece,41.23,41.23,9.23,28,0,339.76,339,0,64.15,cash:339
KOS-2026-005357,2026-06-15,12:17,normal_sale,active,Amit Salunkhe,Center Fresh Gum (jar pc),1,piece,1.02,1.02,0.17,18,0,339.76,339,0,64.15,cash:339
KOS-2026-005357,2026-06-15,12:17,normal_sale,active,Amit Salunkhe,Wheat Atta (loose),0.5,kg,42,21,5,0,0,339.76,339,0,64.15,cash:339
KOS-2026-005357,2026-06-15,12:17,normal_sale,active,Amit Salunkhe,Colgate Strong Teeth 200g,2,piece,113.64,227.28,43.28,18,0,339.76,339,0,64.15,cash:339
KOS-2026-005357,2026-06-15,12:17,normal_sale,active,Amit Salunkhe,KitKat 4-finger,1,piece,21.23,21.23,4.23,18,0,339.76,339,0,64.15,cash:339
KOS-2026-005357,2026-06-15,12:17,normal_sale,active,Amit Salunkhe,Amul Taaza Milk 500ml,1,piece,28,28,3,0,0,339.76,339,0,64.15,cash:339
KOS-2026-005356,2026-06-15,12:16,normal_sale,active,Salim Verma,Chana Dal (loose),1,kg,95.24,95.24,21.24,0,0,177.4,177.4,0,39.4,upi:177.4
KOS-2026-005356,2026-06-15,12:16,normal_sale,active,Salim Verma,Sugar (loose),0.5,kg,49.91,24.96,4.46,5,0,177.4,177.4,0,39.4,upi:177.4
KOS-2026-005356,2026-06-15,12:16,normal_sale,active,Salim Verma,Reynolds Pen,1,piece,10.92,10.92,3.92,12,0,177.4,177.4,0,39.4,upi:177.4
KOS-2026-005356,2026-06-15,12:16,normal_sale,active,Salim Verma,Maggi Noodles 70g,1,piece,14.55,14.55,3.05,12,0,177.4,177.4,0,39.4,upi:177.4
KOS-2026-005356,2026-06-15,12:16,normal_sale,active,Salim Verma,Britannia Good Day 100g,1,piece,31.73,31.73,6.73,18,0,177.4,177.4,0,39.4,upi:177.4
KOS-2026-005355,2026-06-15,11:59,normal_sale,active,Walk-in,Bingo Mad Angles 66g,2,piece,21.01,42.02,9.02,12,0,251.96,251.96,0,48.76,bank:251.96
KOS-2026-005355,2026-06-15,11:59,normal_sale,active,Walk-in,Lemon,1,piece,5.14,5.14,1.94,0,0,251.96,251.96,0,48.76,bank:251.96
KOS-2026-005355,2026-06-15,11:59,normal_sale,active,Walk-in,Lizol Floor Cleaner 500ml,1,piece,125,125,20,18,0,251.96,251.96,0,48.76,bank:251.96
KOS-2026-005355,2026-06-15,11:59,normal_sale,active,Walk-in,Everest Turmeric 200g,1,piece,79.8,79.8,17.8,5,0,251.96,251.96,0,48.76,bank:251.96
KOS-2026-005354,2026-06-15,11:53,normal_sale,active,Walk-in,Bisleri Water 1L,2,piece,20,40,14,18,0,164.88,164.88,0,39.38,upi:164.88
KOS-2026-005354,2026-06-15,11:53,normal_sale,active,Walk-in,Maggi Noodles 70g,3,piece,14.55,43.65,9.15,12,0,164.88,164.88,0,39.38,upi:164.88
KOS-2026-005354,2026-06-15,11:53,normal_sale,active,Walk-in,Kurkure Masala Munch 70g,2,piece,20,40,7,12,0,164.88,164.88,0,39.38,upi:164.88
KOS-2026-005354,2026-06-15,11:53,normal_sale,active,Walk-in,Thums Up 750ml,1,piece,41.23,41.23,9.23,28,0,164.88,164.88,0,39.38,upi:164.88
KOS-2026-005353,2026-06-15,11:47,normal_sale,active,Suresh Kulkarni,Reynolds Pen,1,piece,10.92,10.92,3.92,12,0,10.92,10.92,0,3.92,cash:10.92
KOS-2026-005352,2026-06-15,11:11,normal_sale,active,Walk-in,Mother Dairy Paneer 200g,1,piece,105,105,17,5,0,105,105,0,17,cash:105
KOS-2026-005351,2026-06-15,11:01,normal_sale,active,Walk-in,Amul Masti Dahi 400g,4,piece,40,160,32,5,0,459.97,459,0,93.5,cash:459
KOS-2026-005351,2026-06-15,11:01,normal_sale,active,Walk-in,Haldiram Bhujia 200g,2,piece,57.46,114.92,24.92,12,0,459.97,459,0,93.5,cash:459
KOS-2026-005351,2026-06-15,11:01,normal_sale,active,Walk-in,Besan (loose),0.5,kg,105.06,52.53,13.53,5,0,459.97,459,0,93.5,cash:459
KOS-2026-005351,2026-06-15,11:01,normal_sale,active,Walk-in,Maggi Noodles 8-pack,1,piece,112.52,112.52,20.52,12,0,459.97,459,0,93.5,cash:459
KOS-2026-005351,2026-06-15,11:01,normal_sale,active,Walk-in,Kurkure Masala Munch 70g,1,piece,20,20,3.5,12,0,459.97,459,0,93.5,cash:459
KOS-2026-005350,2026-06-15,10:32,normal_sale,active,Suresh Kulkarni,Bingo Mad Angles 66g,6,piece,21.01,126.06,27.06,12,0,188.72,188.72,0,38.72,cash:115|upi:73.72
KOS-2026-005350,2026-06-15,10:32,normal_sale,active,Suresh Kulkarni,Sunfeast Dark Fantasy 75g,1,piece,41.68,41.68,7.68,18,0,188.72,188.72,0,38.72,cash:115|upi:73.72
KOS-2026-005350,2026-06-15,10:32,normal_sale,active,Suresh Kulkarni,Frooti 200ml,2,piece,10.49,20.98,3.98,12,0,188.72,188.72,0,38.72,cash:115|upi:73.72
KOS-2026-005349,2026-06-15,10:10,normal_sale,active,Walk-in,Thums Up 750ml,1,piece,41.23,41.23,9.23,28,0,62.32,62.32,0,14.32,bank:62.32
KOS-2026-005349,2026-06-15,10:10,normal_sale,active,Walk-in,Vim Dishwash Bar 200g,1,piece,21.09,21.09,5.09,18,0,62.32,62.32,0,14.32,bank:62.32
KOS-2026-005348,2026-06-15,09:30,normal_sale,active,Maria Pawar,Lemon,2,piece,5.14,10.28,3.88,0,0,36.83,36.83,0,9.73,upi:36.83
KOS-2026-005348,2026-06-15,09:30,normal_sale,active,Maria Pawar,Farm Eggs,2,piece,8,16,3.6,0,0,36.83,36.83,0,9.73,upi:36.83
KOS-2026-005348,2026-06-15,09:30,normal_sale,active,Maria Pawar,Parle-G Biscuit 100g,1,piece,10.55,10.55,2.25,18,0,36.83,36.83,0,9.73,upi:36.83
KOS-2026-005347,2026-06-14,21:39,normal_sale,active,Rohit Salunkhe,Fortune Sunflower Oil 1L,2,piece,168.48,336.96,60.96,5,0,336.96,336.96,0,60.96,upi:336.96
KOS-2026-005346,2026-06-14,21:28,normal_sale,active,Madhuri Salunkhe,Toor Dal (loose),5,kg,161.66,808.3,218.3,0,0,808.3,808.3,0,218.3,cash:808.3
KOS-2026-005345,2026-06-14,21:18,normal_sale,active,Ashwini Pawar,Dettol Antiseptic 250ml,4,piece,160.07,640.28,112.28,18,0,827.08,827.08,0,161.08,cash:385|upi:442.08
KOS-2026-005345,2026-06-14,21:18,normal_sale,active,Ashwini Pawar,Tata Salt 1kg,2,piece,33.4,66.8,18.8,0,0,827.08,827.08,0,161.08,cash:385|upi:442.08
KOS-2026-005345,2026-06-14,21:18,normal_sale,active,Ashwini Pawar,Bisleri Water 1L,2,piece,20,40,14,18,0,827.08,827.08,0,161.08,cash:385|upi:442.08
KOS-2026-005345,2026-06-14,21:18,normal_sale,active,Ashwini Pawar,Amul Masti Dahi 400g,2,piece,40,80,16,5,0,827.08,827.08,0,161.08,cash:385|upi:442.08
KOS-2026-005344,2026-06-14,20:16,normal_sale,active,Rekha Bhosale,Fortune Sunflower Oil 1L,4,piece,168.48,673.92,121.92,5,25,1060.45,1060.45,0,185.95,upi:1060.45
KOS-2026-005344,2026-06-14,20:16,normal_sale,active,Rekha Bhosale,Good Knight Refill 45ml,4,piece,91.97,367.88,79.88,18,25,1060.45,1060.45,0,185.95,upi:1060.45
KOS-2026-005344,2026-06-14,20:16,normal_sale,active,Rekha Bhosale,Maggi Noodles 70g,3,piece,14.55,43.65,9.15,12,25,1060.45,1060.45,0,185.95,upi:1060.45
KOS-2026-005343,2026-06-14,20:15,normal_sale,active,Walk-in,Nescafe Classic 50g,4,piece,206.38,825.52,153.52,18,25,852.46,852.46,0,140.06,cash:852.46
KOS-2026-005343,2026-06-14,20:15,normal_sale,active,Walk-in,Lifebuoy Soap 125g,1,piece,35.94,35.94,7.94,18,25,852.46,852.46,0,140.06,cash:852.46
KOS-2026-005343,2026-06-14,20:15,normal_sale,active,Walk-in,Farm Eggs,2,piece,8,16,3.6,0,25,852.46,852.46,0,140.06,cash:852.46
KOS-2026-005342,2026-06-14,19:51,normal_sale,active,Walk-in,Haldiram Bhujia 200g,2,piece,57.46,114.92,24.92,12,0,114.92,114.92,0,24.92,upi:114.92
KOS-2026-005341,2026-06-14,19:43,normal_sale,active,Rohit Salunkhe,Kissan Tomato Ketchup 500g,1,piece,105,105,17,12,25,867.72,867,0,172.9,cash:867
KOS-2026-005341,2026-06-14,19:43,normal_sale,active,Rohit Salunkhe,Bisleri Water 1L,2,piece,20,40,14,18,25,867.72,867,0,172.9,cash:867
KOS-2026-005341,2026-06-14,19:43,normal_sale,active,Rohit Salunkhe,Horlicks 500g,1,piece,314.21,314.21,69.21,18,25,867.72,867,0,172.9,cash:867
KOS-2026-005341,2026-06-14,19:43,normal_sale,active,Rohit Salunkhe,Toor Dal (loose),0.5,kg,161.66,80.83,21.83,0,25,867.72,867,0,172.9,cash:867
KOS-2026-005341,2026-06-14,19:43,normal_sale,active,Rohit Salunkhe,Everest Turmeric 200g,1,piece,79.8,79.8,17.8,5,25,867.72,867,0,172.9,cash:867
KOS-2026-005341,2026-06-14,19:43,normal_sale,active,Rohit Salunkhe,Parle-G Biscuit 100g,12,piece,10.55,126.6,27,18,25,867.72,867,0,172.9,cash:867
KOS-2026-005341,2026-06-14,19:43,normal_sale,active,Rohit Salunkhe,Bingo Mad Angles 66g,5,piece,21.01,105.05,22.55,12,25,867.72,867,0,172.9,cash:867
KOS-2026-005341,2026-06-14,19:43,normal_sale,active,Rohit Salunkhe,Thums Up 750ml,1,piece,41.23,41.23,9.23,28,25,867.72,867,0,172.9,cash:867
KOS-2026-005340,2026-06-14,19:30,normal_sale,active,Walk-in,MDH Garam Masala 100g,2,piece,95.44,190.88,34.88,5,0,201.36,201.36,0,38.86,upi:201.36
KOS-2026-005340,2026-06-14,19:30,normal_sale,active,Walk-in,Tomato,0.25,kg,41.9,10.48,3.98,0,0,201.36,201.36,0,38.86,upi:201.36
KOS-2026-005339,2026-06-14,19:15,normal_sale,active,Walk-in,Aashirvaad Atta 5kg,1,piece,303.09,303.09,58.09,5,0,352.9,352.9,0,70.8,cash:138|upi:214.9
KOS-2026-005339,2026-06-14,19:15,normal_sale,active,Walk-in,Onion,0.5,kg,36.44,18.22,6.22,0,0,352.9,352.9,0,70.8,cash:138|upi:214.9
KOS-2026-005339,2026-06-14,19:15,normal_sale,active,Walk-in,Frooti 200ml,1,piece,10.49,10.49,1.99,12,0,352.9,352.9,0,70.8,cash:138|upi:214.9
KOS-2026-005339,2026-06-14,19:15,normal_sale,active,Walk-in,Parle-G Biscuit 100g,2,piece,10.55,21.1,4.5,18,0,352.9,352.9,0,70.8,cash:138|upi:214.9
KOS-2026-005338,2026-06-14,19:02,normal_sale,active,Trupti Shaikh,Reynolds Pen,1,piece,10.92,10.92,3.92,12,0,105.2,105.2,0,25.2,upi:105.2
KOS-2026-005338,2026-06-14,19:02,normal_sale,active,Trupti Shaikh,Rajma (loose),0.25,kg,145.1,36.28,9.28,0,0,105.2,105.2,0,25.2,upi:105.2
KOS-2026-005338,2026-06-14,19:02,normal_sale,active,Trupti Shaikh,Sona Masoori Rice (loose),1,kg,58,58,12,0,0,105.2,105.2,0,25.2,upi:105.2
KOS-2026-005337,2026-06-14,18:53,normal_sale,active,Walk-in,Amul Masti Dahi 400g,2,piece,40,80,16,5,0,80,80,0,16,upi:80
KOS-2026-005336,2026-06-14,18:43,normal_sale,active,Meena Rane,Frooti 200ml,2,piece,10.49,20.98,3.98,12,0,41.99,41.99,0,8.49,cash:23|upi:18.99
KOS-2026-005336,2026-06-14,18:43,normal_sale,active,Meena Rane,Bingo Mad Angles 66g,1,piece,21.01,21.01,4.51,12,0,41.99,41.99,0,8.49,cash:23|upi:18.99
KOS-2026-005335,2026-06-14,18:34,normal_sale,active,Nitin Shaikh,Everest Turmeric 200g,1,piece,79.8,79.8,17.8,5,0,171.77,171.77,0,37.77,upi:171.77
KOS-2026-005335,2026-06-14,18:34,normal_sale,active,Nitin Shaikh,Good Knight Refill 45ml,1,piece,91.97,91.97,19.97,18,0,171.77,171.77,0,37.77,upi:171.77
KOS-2026-005334,2026-06-14,17:24,normal_sale,active,Walk-in,Potato,0.25,kg,26,6.5,2,0,0,6.5,6.5,0,2,cash:6.5
KOS-2026-005333,2026-06-14,15:51,normal_sale,active,Nitin Patil,Amul Taaza Milk 500ml,2,piece,28,56,6,0,0,56,0,56,6,
EST-2026-000058,2026-06-14,15:49,estimate,active,Walk-in,Gillette Guard Razor,1,piece,35.93,35.93,7.93,18,0,350.2,350.2,0,71.2,upi:350.2
EST-2026-000058,2026-06-14,15:49,estimate,active,Walk-in,Mother Dairy Paneer 200g,1,piece,105,105,17,5,0,350.2,350.2,0,71.2,upi:350.2
EST-2026-000058,2026-06-14,15:49,estimate,active,Walk-in,Wheat Atta (loose),0.25,kg,42,10.5,2.5,0,0,350.2,350.2,0,71.2,upi:350.2
EST-2026-000058,2026-06-14,15:49,estimate,active,Walk-in,Sugar (loose),1,kg,49.91,49.91,8.91,5,0,350.2,350.2,0,71.2,upi:350.2
EST-2026-000058,2026-06-14,15:49,estimate,active,Walk-in,Britannia Good Day 100g,2,piece,31.73,63.46,13.46,18,0,350.2,350.2,0,71.2,upi:350.2
EST-2026-000058,2026-06-14,15:49,estimate,active,Walk-in,Coca-Cola 750ml,2,piece,42.7,85.4,21.4,28,0,350.2,350.2,0,71.2,upi:350.2
KOS-2026-005332,2026-06-14,13:57,normal_sale,active,Walk-in,Frooti 200ml,1,piece,10.49,10.49,1.99,12,25,820.73,820.73,0,149.33,upi:820.73
KOS-2026-005332,2026-06-14,13:57,normal_sale,active,Walk-in,Amul Cheese Slices 200g,1,piece,140,140,18,12,25,820.73,820.73,0,149.33,upi:820.73
KOS-2026-005332,2026-06-14,13:57,normal_sale,active,Walk-in,Coca-Cola 750ml,3,piece,42.7,128.1,32.1,28,25,820.73,820.73,0,149.33,upi:820.73
KOS-2026-005332,2026-06-14,13:57,normal_sale,active,Walk-in,Parle-G Biscuit 100g,3,piece,10.55,31.65,6.75,18,25,820.73,820.73,0,149.33,upi:820.73
KOS-2026-005332,2026-06-14,13:57,normal_sale,active,Walk-in,Saffola Gold Oil 1L,1,piece,203.57,203.57,38.57,5,25,820.73,820.73,0,149.33,upi:820.73
KOS-2026-005332,2026-06-14,13:57,normal_sale,active,Walk-in,Everest Turmeric 200g,1,piece,79.8,79.8,17.8,5,25,820.73,820.73,0,149.33,upi:820.73
KOS-2026-005332,2026-06-14,13:57,normal_sale,active,Walk-in,Tata Salt 1kg,2,piece,33.4,66.8,18.8,0,25,820.73,820.73,0,149.33,upi:820.73
KOS-2026-005332,2026-06-14,13:57,normal_sale,active,Walk-in,Classmate Notebook 172pg,1,piece,57.68,57.68,15.68,12,25,820.73,820.73,0,149.33,upi:820.73
KOS-2026-005332,2026-06-14,13:57,normal_sale,active,Walk-in,Yippee Noodles 70g,1,piece,14,14,3,12,25,820.73,820.73,0,149.33,upi:820.73
KOS-2026-005332,2026-06-14,13:57,normal_sale,active,Walk-in,Colgate Strong Teeth 200g,1,piece,113.64,113.64,21.64,18,25,820.73,820.73,0,149.33,upi:820.73
KOS-2026-005331,2026-06-14,13:26,normal_sale,active,Farida Gupta,Match Box,1,piece,2.08,2.08,0.98,18,0,2.08,2.08,0,0.98,upi:2.08
KOS-2026-005330,2026-06-14,12:56,normal_sale,active,Walk-in,Aashirvaad Atta 5kg,4,piece,303.09,1212.36,232.36,5,0,2297.58,2297.58,0,425.08,upi:2297.58
KOS-2026-005330,2026-06-14,12:56,normal_sale,active,Walk-in,Camphor 50g,2,piece,58.85,117.7,33.7,12,0,2297.58,2297.58,0,425.08,upi:2297.58
KOS-2026-005330,2026-06-14,12:56,normal_sale,active,Walk-in,Frooti 200ml,1,piece,10.49,10.49,1.99,12,0,2297.58,2297.58,0,425.08,upi:2297.58
KOS-2026-005330,2026-06-14,12:56,normal_sale,active,Walk-in,Lifebuoy Soap 125g,1,piece,35.94,35.94,7.94,18,0,2297.58,2297.58,0,425.08,upi:2297.58
KOS-2026-005330,2026-06-14,12:56,normal_sale,active,Walk-in,Bournvita 500g,2,piece,275.51,551.02,87.02,18,0,2297.58,2297.58,0,425.08,upi:2297.58
KOS-2026-005330,2026-06-14,12:56,normal_sale,active,Walk-in,Dettol Antiseptic 250ml,1,piece,160.07,160.07,28.07,18,0,2297.58,2297.58,0,425.08,upi:2297.58
KOS-2026-005330,2026-06-14,12:56,normal_sale,active,Walk-in,Harpic Toilet Cleaner 500ml,2,piece,105,210,34,18,0,2297.58,2297.58,0,425.08,upi:2297.58
KOS-2026-005329,2026-06-14,12:29,normal_sale,active,Rekha Bhosale,KitKat 4-finger,1,piece,21.23,21.23,4.23,18,0,420.05,420.05,0,98.55,upi:420.05
KOS-2026-005329,2026-06-14,12:29,normal_sale,active,Rekha Bhosale,Frooti 200ml,2,piece,10.49,20.98,3.98,12,0,420.05,420.05,0,98.55,upi:420.05
KOS-2026-005329,2026-06-14,12:29,normal_sale,active,Rekha Bhosale,Yippee Noodles 70g,3,piece,14,42,9,12,0,420.05,420.05,0,98.55,upi:420.05
KOS-2026-005329,2026-06-14,12:29,normal_sale,active,Rekha Bhosale,Kurkure Masala Munch 70g,2,piece,20,40,7,12,0,420.05,420.05,0,98.55,upi:420.05
KOS-2026-005329,2026-06-14,12:29,normal_sale,active,Rekha Bhosale,Urad Dal (loose),2,kg,140.67,281.34,71.34,0,0,420.05,420.05,0,98.55,upi:420.05
KOS-2026-005329,2026-06-14,12:29,normal_sale,active,Rekha Bhosale,Sona Masoori Rice (loose),0.25,kg,58,14.5,3,0,0,420.05,420.05,0,98.55,upi:420.05
KOS-2026-005328,2026-06-14,12:15,normal_sale,active,Walk-in,Britannia Marie Gold 250g,2,piece,41.48,82.96,16.96,18,0,332.97,332.97,0,73.77,upi:332.97
KOS-2026-005328,2026-06-14,12:15,normal_sale,active,Walk-in,Lemon,11,piece,5.14,56.54,21.34,0,0,332.97,332.97,0,73.77,upi:332.97
KOS-2026-005328,2026-06-14,12:15,normal_sale,active,Walk-in,Frooti 200ml,1,piece,10.49,10.49,1.99,12,0,332.97,332.97,0,73.77,upi:332.97
KOS-2026-005328,2026-06-14,12:15,normal_sale,active,Walk-in,Fortune Sunflower Oil 1L,1,piece,168.48,168.48,30.48,5,0,332.97,332.97,0,73.77,upi:332.97
KOS-2026-005328,2026-06-14,12:15,normal_sale,active,Walk-in,Sona Masoori Rice (loose),0.25,kg,58,14.5,3,0,0,332.97,332.97,0,73.77,upi:332.97
KOS-2026-005327,2026-06-14,12:07,normal_sale,active,Walk-in,Dairy Milk 50g,1,piece,40,40,6,18,0,198.92,198.92,0,43.92,upi:198.92
KOS-2026-005327,2026-06-14,12:07,normal_sale,active,Walk-in,Nirma Washing Powder 1kg,1,piece,75.46,75.46,17.46,18,0,198.92,198.92,0,43.92,upi:198.92
KOS-2026-005327,2026-06-14,12:07,normal_sale,active,Walk-in,Potato,1,kg,26,26,8,0,0,198.92,198.92,0,43.92,upi:198.92
KOS-2026-005327,2026-06-14,12:07,normal_sale,active,Walk-in,Haldiram Bhujia 200g,1,piece,57.46,57.46,12.46,12,0,198.92,198.92,0,43.92,upi:198.92
KOS-2026-005326,2026-06-14,11:24,normal_sale,active,Anita Gupta,Coca-Cola 750ml,2,piece,42.7,85.4,21.4,28,0,357.81,357.81,0,69.81,upi:357.81
KOS-2026-005326,2026-06-14,11:24,normal_sale,active,Anita Gupta,Sugar (loose),0.5,kg,49.91,24.96,4.46,5,0,357.81,357.81,0,69.81,upi:357.81
