billNo,date,time,billType,status,customerName,productName,quantity,unit,rate,lineTotal,lineProfit,gstRate,discount,grandTotal,paidAmount,udharAmount,grossProfit,paymentModes
KOS-2026-005275,2026-06-12,19:05,normal_sale,active,Walk-in,Bisleri Water 1L,1,piece,20,20,7,18,0,440,440,0,65,bank:440
KOS-2026-005275,2026-06-12,19:05,normal_sale,active,Walk-in,Saffola Gold Oil 1L,2,piece,190,380,50,5,0,440,440,0,65,bank:440
KOS-2026-005274,2026-06-12,19:03,normal_sale,active,Walk-in,5 Star 25g,1,piece,10.53,10.53,2.03,18,0,808.59,808,0,126,cash:808
KOS-2026-005274,2026-06-12,19:03,normal_sale,active,Walk-in,Wheat Atta (loose),0.25,kg,43.91,10.98,2.98,0,0,808.59,808,0,126,cash:808
KOS-2026-005274,2026-06-12,19:03,normal_sale,active,Walk-in,Potato,0.5,kg,27.6,13.8,4.8,0,0,808.59,808,0,126,cash:808
KOS-2026-005274,2026-06-12,19:03,normal_sale,active,Walk-in,Saffola Gold Oil 1L,1,piece,190,190,25,5,0,808.59,808,0,126,cash:808
KOS-2026-005274,2026-06-12,19:03,normal_sale,active,Walk-in,Amul Ghee 500ml,1,piece,355,355,40,12,0,808.59,808,0,126,cash:808
KOS-2026-005274,2026-06-12,19:03,normal_sale,active,Walk-in,Lays Classic Salted 52g,1,piece,21.82,21.82,5.32,12,0,808.59,808,0,126,cash:808
KOS-2026-005274,2026-06-12,19:03,normal_sale,active,Walk-in,Dairy Milk 50g,4,piece,43.88,175.52,39.52,18,0,808.59,808,0,126,cash:808
KOS-2026-005274,2026-06-12,19:03,normal_sale,active,Walk-in,Tata Salt 1kg,1,piece,30.94,30.94,6.94,0,0,808.59,808,0,126,cash:808
KOS-2026-005273,2026-06-12,18:25,normal_sale,active,Sanjay Kulkarni,Britannia Brown Bread,1,piece,50,50,8,0,0,1103.1,1103.1,0,205.8,cash:1103.1
KOS-2026-005273,2026-06-12,18:25,normal_sale,active,Sanjay Kulkarni,Britannia Marie Gold 250g,1,piece,40.88,40.88,7.88,18,0,1103.1,1103.1,0,205.8,cash:1103.1
KOS-2026-005273,2026-06-12,18:25,normal_sale,active,Sanjay Kulkarni,Lizol Floor Cleaner 500ml,2,piece,125,250,40,18,0,1103.1,1103.1,0,205.8,cash:1103.1
KOS-2026-005273,2026-06-12,18:25,normal_sale,active,Sanjay Kulkarni,Dettol Antiseptic 250ml,2,piece,172.13,344.26,80.26,18,0,1103.1,1103.1,0,205.8,cash:1103.1
KOS-2026-005273,2026-06-12,18:25,normal_sale,active,Sanjay Kulkarni,Wheat Atta (loose),0.5,kg,43.91,21.96,5.96,0,0,1103.1,1103.1,0,205.8,cash:1103.1
KOS-2026-005273,2026-06-12,18:25,normal_sale,active,Sanjay Kulkarni,Mother Dairy Paneer 200g,3,piece,105,315,51,5,0,1103.1,1103.1,0,205.8,cash:1103.1
KOS-2026-005273,2026-06-12,18:25,normal_sale,active,Sanjay Kulkarni,Oreo Biscuit 120g,2,piece,35,70,10,18,0,1103.1,1103.1,0,205.8,cash:1103.1
KOS-2026-005273,2026-06-12,18:25,normal_sale,active,Sanjay Kulkarni,Parle-G Biscuit 100g,1,piece,11,11,2.7,18,0,1103.1,1103.1,0,205.8,cash:1103.1
KOS-2026-005272,2026-06-12,18:04,normal_sale,active,Kiran Pawar,Sona Masoori Rice (loose),0.5,kg,63.6,31.8,8.8,0,0,391.36,391,0,97.5,cash:391
KOS-2026-005272,2026-06-12,18:04,normal_sale,active,Kiran Pawar,Tata Salt 1kg,2,piece,30.94,61.88,13.88,0,0,391.36,391,0,97.5,cash:391
KOS-2026-005272,2026-06-12,18:04,normal_sale,active,Kiran Pawar,Lifebuoy Soap 125g,4,piece,35,140,28,18,0,391.36,391,0,97.5,cash:391
KOS-2026-005272,2026-06-12,18:04,normal_sale,active,Kiran Pawar,Frooti 200ml,1,piece,10,10,1.5,12,0,391.36,391,0,97.5,cash:391
KOS-2026-005272,2026-06-12,18:04,normal_sale,active,Kiran Pawar,Moong Dal (loose),0.25,kg,129.02,32.26,8.26,0,0,391.36,391,0,97.5,cash:391
KOS-2026-005272,2026-06-12,18:04,normal_sale,active,Kiran Pawar,Ginger,1,kg,115.42,115.42,37.42,0,0,391.36,391,0,97.5,cash:391
KOS-2026-005271,2026-06-12,17:49,normal_sale,active,Walk-in,Sunfeast Dark Fantasy 75g,2,piece,42.8,85.6,17.6,18,0,866.86,866,0,170,cash:866
KOS-2026-005271,2026-06-12,17:49,normal_sale,active,Walk-in,Nescafe Classic 50g,2,piece,200.58,401.16,65.16,18,0,866.86,866,0,170,cash:866
KOS-2026-005271,2026-06-12,17:49,normal_sale,active,Walk-in,Surf Excel Easy Wash 1kg,2,piece,155.05,310.1,74.1,18,0,866.86,866,0,170,cash:866
KOS-2026-005271,2026-06-12,17:49,normal_sale,active,Walk-in,Lifebuoy Soap 125g,2,piece,35,70,14,18,0,866.86,866,0,170,cash:866
KOS-2026-005270,2026-06-12,17:42,normal_sale,active,Walk-in,Coca-Cola 750ml,1,piece,40,40,8,28,0,119,119,0,23.7,cash:119
KOS-2026-005270,2026-06-12,17:42,normal_sale,active,Walk-in,Dove Soap 100g,1,piece,68,68,13,18,0,119,119,0,23.7,cash:119
KOS-2026-005270,2026-06-12,17:42,normal_sale,active,Walk-in,Parle-G Biscuit 100g,1,piece,11,11,2.7,18,0,119,119,0,23.7,cash:119
KOS-2026-005269,2026-06-12,17:33,normal_sale,active,Walk-in,Whisper Ultra 15 pads,1,piece,175,175,27,12,0,186,186,0,29.7,cash:129|upi:57
KOS-2026-005269,2026-06-12,17:33,normal_sale,active,Walk-in,Parle-G Biscuit 100g,1,piece,11,11,2.7,18,0,186,186,0,29.7,cash:129|upi:57
KOS-2026-005268,2026-06-12,17:30,normal_sale,active,Sunita Kulkarni,Ginger,2,kg,115.42,230.84,74.84,0,0,230.84,0,230.84,74.84,
KOS-2026-005267,2026-06-12,16:23,normal_sale,active,Madhuri Gupta,Amul Gold Milk 500ml,2,piece,37.73,75.46,15.46,0,25,329.64,329.64,0,44.64,upi:329.64
KOS-2026-005267,2026-06-12,16:23,normal_sale,active,Madhuri Gupta,Agarbatti Pack (20 sticks),1,piece,30,30,6,12,25,329.64,329.64,0,44.64,upi:329.64
KOS-2026-005267,2026-06-12,16:23,normal_sale,active,Madhuri Gupta,Colgate Strong Teeth 200g,2,piece,114.06,228.12,44.12,18,25,329.64,329.64,0,44.64,upi:329.64
KOS-2026-005267,2026-06-12,16:23,normal_sale,active,Madhuri Gupta,5 Star 25g,2,piece,10.53,21.06,4.06,18,25,329.64,329.64,0,44.64,upi:329.64
KOS-2026-005266,2026-06-12,15:41,normal_sale,active,Ganesh Chavan,Dettol Antiseptic 250ml,1,piece,172.13,172.13,40.13,18,0,1019.26,1019.26,0,225.46,cash:1019.26
KOS-2026-005266,2026-06-12,15:41,normal_sale,active,Ganesh Chavan,Catch Red Chilli Powder 100g,1,piece,60,60,12,5,0,1019.26,1019.26,0,225.46,cash:1019.26
KOS-2026-005266,2026-06-12,15:41,normal_sale,active,Ganesh Chavan,Close Up Red 150g,1,piece,94.36,94.36,16.36,18,0,1019.26,1019.26,0,225.46,cash:1019.26
KOS-2026-005266,2026-06-12,15:41,normal_sale,active,Ganesh Chavan,Real Mixed Fruit Juice 1L,2,piece,131.29,262.58,52.58,12,0,1019.26,1019.26,0,225.46,cash:1019.26
KOS-2026-005266,2026-06-12,15:41,normal_sale,active,Ganesh Chavan,Match Box,1,piece,2.12,2.12,1.02,18,0,1019.26,1019.26,0,225.46,cash:1019.26
KOS-2026-005266,2026-06-12,15:41,normal_sale,active,Ganesh Chavan,Center Fresh Gum (jar pc),2,piece,1.07,2.14,0.44,18,0,1019.26,1019.26,0,225.46,cash:1019.26
KOS-2026-005266,2026-06-12,15:41,normal_sale,active,Ganesh Chavan,Lifebuoy Soap 125g,1,piece,35,35,7,18,0,1019.26,1019.26,0,225.46,cash:1019.26
KOS-2026-005266,2026-06-12,15:41,normal_sale,active,Ganesh Chavan,Tomato,1,kg,42.13,42.13,16.13,0,0,1019.26,1019.26,0,225.46,cash:1019.26
KOS-2026-005266,2026-06-12,15:41,normal_sale,active,Ganesh Chavan,Onion,1,kg,35.9,35.9,11.9,0,0,1019.26,1019.26,0,225.46,cash:1019.26
KOS-2026-005266,2026-06-12,15:41,normal_sale,active,Ganesh Chavan,Horlicks 500g,1,piece,312.9,312.9,67.9,18,0,1019.26,1019.26,0,225.46,cash:1019.26
KOS-2026-005265,2026-06-12,14:09,normal_sale,active,Madhuri Gupta,Amul Masti Dahi 400g,1,piece,40,40,8,5,0,51,51,0,10.7,upi:51
KOS-2026-005265,2026-06-12,14:09,normal_sale,active,Madhuri Gupta,Parle-G Biscuit 100g,1,piece,11,11,2.7,18,0,51,51,0,10.7,upi:51
KOS-2026-005264,2026-06-12,12:52,normal_sale,active,Walk-in,Yippee Noodles 70g,2,piece,14.96,29.92,7.92,12,0,697.74,697.74,0,137.24,cash:697.74
KOS-2026-005264,2026-06-12,12:52,normal_sale,active,Walk-in,Poha (loose),0.25,kg,56,14,3.5,5,0,697.74,697.74,0,137.24,cash:697.74
KOS-2026-005264,2026-06-12,12:52,normal_sale,active,Walk-in,Candle Pack (6 pc),2,piece,43.92,87.84,23.84,12,0,697.74,697.74,0,137.24,cash:697.74
KOS-2026-005264,2026-06-12,12:52,normal_sale,active,Walk-in,Bournvita 500g,2,piece,282.99,565.98,101.98,18,0,697.74,697.74,0,137.24,cash:697.74
KOS-2026-005263,2026-06-12,12:36,normal_sale,active,Walk-in,Real Mixed Fruit Juice 1L,2,piece,131.29,262.58,52.58,12,0,262.58,262.58,0,52.58,upi:262.58
EST-2026-000059,2026-06-12,12:28,estimate,active,Swati Shaikh,Amul Masti Dahi 400g,4,piece,40,160,32,5,0,388.35,388.35,0,67.35,upi:388.35
EST-2026-000059,2026-06-12,12:28,estimate,active,Swati Shaikh,Saffola Gold Oil 1L,1,piece,190,190,25,5,0,388.35,388.35,0,67.35,upi:388.35
EST-2026-000059,2026-06-12,12:28,estimate,active,Swati Shaikh,Garlic,0.25,kg,153.4,38.35,10.35,0,0,388.35,388.35,0,67.35,upi:388.35
KOS-2026-005262,2026-06-12,12:24,normal_sale,active,Walk-in,Tomato,0.25,kg,42.13,10.53,4.03,0,25,375.7,375.7,0,49.7,cash:167|upi:208.7
KOS-2026-005262,2026-06-12,12:24,normal_sale,active,Walk-in,Maggi Noodles 70g,1,piece,14.47,14.47,2.97,12,25,375.7,375.7,0,49.7,cash:167|upi:208.7
KOS-2026-005262,2026-06-12,12:24,normal_sale,active,Walk-in,Maggi Noodles 8-pack,1,piece,108,108,16,12,25,375.7,375.7,0,49.7,cash:167|upi:208.7
KOS-2026-005262,2026-06-12,12:24,normal_sale,active,Walk-in,Sona Masoori Rice (loose),0.5,kg,63.6,31.8,8.8,0,25,375.7,375.7,0,49.7,cash:167|upi:208.7
KOS-2026-005262,2026-06-12,12:24,normal_sale,active,Walk-in,Frooti 200ml,2,piece,10,20,3,12,25,375.7,375.7,0,49.7,cash:167|upi:208.7
KOS-2026-005262,2026-06-12,12:24,normal_sale,active,Walk-in,Clinic Plus Shampoo 175ml,1,piece,140,140,22,18,25,375.7,375.7,0,49.7,cash:167|upi:208.7
KOS-2026-005262,2026-06-12,12:24,normal_sale,active,Walk-in,Nirma Washing Powder 1kg,1,piece,75.9,75.9,17.9,18,25,375.7,375.7,0,49.7,cash:167|upi:208.7
KOS-2026-005261,2026-06-12,12:23,normal_sale,active,Sunita Kulkarni,AA Battery (2 pc),3,piece,36,108,24,18,0,140.26,140.26,0,32.26,upi:140.26
KOS-2026-005261,2026-06-12,12:23,normal_sale,active,Sunita Kulkarni,Moong Dal (loose),0.25,kg,129.02,32.26,8.26,0,0,140.26,140.26,0,32.26,upi:140.26
KOS-2026-005260,2026-06-12,11:48,normal_sale,active,Sai Snacks Corner,Amul Gold Milk 500ml,1,piece,37.73,37.73,7.73,0,0,108.53,43,65.53,21.53,cash:43
KOS-2026-005260,2026-06-12,11:48,normal_sale,active,Sai Snacks Corner,Britannia Good Day 100g,1,piece,30.8,30.8,5.8,18,0,108.53,43,65.53,21.53,cash:43
KOS-2026-005260,2026-06-12,11:48,normal_sale,active,Sai Snacks Corner,Amul Masti Dahi 400g,1,piece,40,40,8,5,0,108.53,43,65.53,21.53,cash:43
KOS-2026-005259,2026-06-12,11:46,normal_sale,active,Walk-in,Kurkure Masala Munch 70g,1,piece,20,20,3.5,12,0,20,20,0,3.5,cash:20
KOS-2026-005258,2026-06-12,11:30,normal_sale,active,Walk-in,Potato,0.5,kg,27.6,13.8,4.8,0,0,13.8,13.8,0,4.8,upi:13.8
KOS-2026-005257,2026-06-12,11:12,normal_sale,active,Walk-in,Match Box,2,piece,2.12,4.24,2.04,18,0,1134.03,1134,0,183.8,cash:1134
KOS-2026-005257,2026-06-12,11:12,normal_sale,active,Walk-in,Sunfeast Dark Fantasy 75g,1,piece,42.8,42.8,8.8,18,0,1134.03,1134,0,183.8,cash:1134
KOS-2026-005257,2026-06-12,11:12,normal_sale,active,Walk-in,Sprite 750ml,1,piece,42.51,42.51,10.51,28,0,1134.03,1134,0,183.8,cash:1134
KOS-2026-005257,2026-06-12,11:12,normal_sale,active,Walk-in,Nivea Cold Cream 60ml,4,piece,128,512,80,18,0,1134.03,1134,0,183.8,cash:1134
KOS-2026-005257,2026-06-12,11:12,normal_sale,active,Walk-in,Amul Butter 100g,1,piece,67.48,67.48,13.48,12,0,1134.03,1134,0,183.8,cash:1134
KOS-2026-005257,2026-06-12,11:12,normal_sale,active,Walk-in,Ariel Detergent 1kg,3,piece,155,465,69,18,0,1134.03,1134,0,183.8,cash:1134
KOS-2026-005256,2026-06-12,11:07,normal_sale,active,Sanjay Chavan,Maggi Noodles 8-pack,1,piece,108,108,16,12,0,188,188,0,32,upi:188
KOS-2026-005256,2026-06-12,11:07,normal_sale,active,Sanjay Chavan,Coca-Cola 750ml,2,piece,40,80,16,28,0,188,188,0,32,upi:188
KOS-2026-005255,2026-06-12,10:18,normal_sale,active,Arun Chavan,Maggi Noodles 70g,2,piece,14.47,28.94,5.94,12,0,28.94,28.94,0,5.94,upi:28.94
KOS-2026-005254,2026-06-12,09:40,normal_sale,active,Walk-in,Odonil Air Freshener 50g,1,piece,78,78,16,18,0,344.99,344.99,0,79.49,cash:344.99
KOS-2026-005254,2026-06-12,09:40,normal_sale,active,Walk-in,Potato,0.25,kg,27.6,6.9,2.4,0,0,344.99,344.99,0,79.49,cash:344.99
KOS-2026-005254,2026-06-12,09:40,normal_sale,active,Walk-in,Kissan Tomato Ketchup 500g,1,piece,119.13,119.13,31.13,12,0,344.99,344.99,0,79.49,cash:344.99
KOS-2026-005254,2026-06-12,09:40,normal_sale,active,Walk-in,Maggi Noodles 70g,2,piece,14.47,28.94,5.94,12,0,344.99,344.99,0,79.49,cash:344.99
KOS-2026-005254,2026-06-12,09:40,normal_sale,active,Walk-in,Harpic Toilet Cleaner 500ml,1,piece,112.02,112.02,24.02,18,0,344.99,344.99,0,79.49,cash:344.99
KOS-2026-005253,2026-06-12,09:34,normal_sale,active,Smita Rane,Wheat Atta (loose),0.5,kg,43.91,21.96,5.96,0,0,390.56,390.56,0,73.06,upi:390.56
KOS-2026-005253,2026-06-12,09:34,normal_sale,active,Smita Rane,Close Up Red 150g,1,piece,94.36,94.36,16.36,18,0,390.56,390.56,0,73.06,upi:390.56
KOS-2026-005253,2026-06-12,09:34,normal_sale,active,Smita Rane,Real Mixed Fruit Juice 1L,1,piece,131.29,131.29,26.29,12,0,390.56,390.56,0,73.06,upi:390.56
KOS-2026-005253,2026-06-12,09:34,normal_sale,active,Smita Rane,Sugar (loose),0.5,kg,49.89,24.95,4.45,5,0,390.56,390.56,0,73.06,upi:390.56
KOS-2026-005253,2026-06-12,09:34,normal_sale,active,Smita Rane,Vim Liquid 500ml,1,piece,118,118,20,18,0,390.56,390.56,0,73.06,upi:390.56
KOS-2026-005252,2026-06-12,09:07,normal_sale,active,Kiran Verma,Thums Up 750ml,1,piece,41.66,41.66,9.66,28,0,125.66,0,125.66,18.66,
KOS-2026-005252,2026-06-12,09:07,normal_sale,active,Kiran Verma,Amul Taaza Milk 500ml,3,piece,28,84,9,0,0,125.66,0,125.66,18.66,
KOS-2026-005251,2026-06-12,08:39,normal_sale,active,Sai Snacks Corner,Frooti 200ml,2,piece,10,20,3,12,0,813.14,813,0,129,cash:813
KOS-2026-005251,2026-06-12,08:39,normal_sale,active,Sai Snacks Corner,Amul Taaza Milk 500ml,1,piece,28,28,3,0,0,813.14,813,0,129,cash:813
KOS-2026-005251,2026-06-12,08:39,normal_sale,active,Sai Snacks Corner,Toor Dal (loose),0.5,kg,148,74,15,0,0,813.14,813,0,129,cash:813
KOS-2026-005251,2026-06-12,08:39,normal_sale,active,Sai Snacks Corner,Everest Turmeric 200g,2,piece,76,152,28,5,0,813.14,813,0,129,cash:813
KOS-2026-005251,2026-06-12,08:39,normal_sale,active,Sai Snacks Corner,Good Knight Refill 45ml,2,piece,92.07,184.14,40.14,18,0,813.14,813,0,129,cash:813
KOS-2026-005251,2026-06-12,08:39,normal_sale,active,Sai Snacks Corner,Amul Ghee 500ml,1,piece,355,355,40,12,0,813.14,813,0,129,cash:813
KOS-2026-005250,2026-06-12,08:30,normal_sale,active,Kiran Pawar,LED Bulb 9W,1,piece,99,99,21,12,0,410.57,410.57,0,87.07,upi:410.57
KOS-2026-005250,2026-06-12,08:30,normal_sale,active,Kiran Pawar,Amul Taaza Milk 500ml,2,piece,28,56,6,0,0,410.57,410.57,0,87.07,upi:410.57
KOS-2026-005250,2026-06-12,08:30,normal_sale,active,Kiran Pawar,Maggi Noodles 70g,1,piece,14.47,14.47,2.97,12,0,410.57,410.57,0,87.07,upi:410.57
KOS-2026-005250,2026-06-12,08:30,normal_sale,active,Kiran Pawar,Maggi Noodles 8-pack,1,piece,108,108,16,12,0,410.57,410.57,0,87.07,upi:410.57
KOS-2026-005250,2026-06-12,08:30,normal_sale,active,Kiran Pawar,Basmati Rice Premium (loose),1,kg,133.1,133.1,41.1,0,0,410.57,410.57,0,87.07,upi:410.57
KOS-2026-005249,2026-06-12,08:02,normal_sale,active,Swati Shaikh,Whisper Ultra 15 pads,1,piece,175,175,27,12,0,175,175,0,27,upi:175
KOS-2026-005248,2026-06-11,21:30,normal_sale,active,Walk-in,Urad Dal (loose),1,kg,139.94,139.94,34.94,0,0,139.94,139.94,0,34.94,upi:139.94
KOS-2026-005247,2026-06-11,21:25,normal_sale,active,Walk-in,Sunfeast Dark Fantasy 75g,4,piece,42.8,171.2,35.2,18,0,785.14,785.14,0,148.14,upi:785.14
KOS-2026-005247,2026-06-11,21:25,normal_sale,active,Walk-in,Amul Gold Milk 500ml,1,piece,37.73,37.73,7.73,0,0,785.14,785.14,0,148.14,upi:785.14
KOS-2026-005247,2026-06-11,21:25,normal_sale,active,Walk-in,Frooti 200ml,2,piece,10,20,3,12,0,785.14,785.14,0,148.14,upi:785.14
KOS-2026-005247,2026-06-11,21:25,normal_sale,active,Walk-in,Surf Excel Easy Wash 1kg,1,piece,155.05,155.05,37.05,18,0,785.14,785.14,0,148.14,upi:785.14
KOS-2026-005247,2026-06-11,21:25,normal_sale,active,Walk-in,Nescafe Classic 50g,2,piece,200.58,401.16,65.16,18,0,785.14,785.14,0,148.14,upi:785.14
KOS-2026-005246,2026-06-11,21:06,normal_sale,active,Balaji Khan,Sugar (loose),0.5,kg,49.89,24.95,4.45,5,0,266.85,266.85,0,61.35,upi:266.85
KOS-2026-005246,2026-06-11,21:06,normal_sale,active,Balaji Khan,Wheat Atta (loose),0.5,kg,43.91,21.96,5.96,0,0,266.85,266.85,0,61.35,upi:266.85
KOS-2026-005246,2026-06-11,21:06,normal_sale,active,Balaji Khan,Urad Dal (loose),1,kg,139.94,139.94,34.94,0,0,266.85,266.85,0,61.35,upi:266.85
KOS-2026-005246,2026-06-11,21:06,normal_sale,active,Balaji Khan,Amul Masti Dahi 400g,2,piece,40,80,16,5,0,266.85,266.85,0,61.35,upi:266.85
KOS-2026-005245,2026-06-11,20:04,normal_sale,active,Rakesh Shaikh,Clinic Plus Shampoo 175ml,2,piece,140,280,44,18,0,340.62,340,0,62,cash:340
KOS-2026-005245,2026-06-11,20:04,normal_sale,active,Rakesh Shaikh,Classmate Notebook 172pg,1,piece,60.62,60.62,18.62,12,0,340.62,340,0,62,cash:340
KOS-2026-005244,2026-06-11,20:02,normal_sale,active,Walk-in,Frooti 200ml,1,piece,10,10,1.5,12,0,318.11,318.11,0,73.61,cash:318.11
KOS-2026-005244,2026-06-11,20:02,normal_sale,active,Walk-in,Dairy Milk 50g,2,piece,43.88,87.76,19.76,18,0,318.11,318.11,0,73.61,cash:318.11
KOS-2026-005244,2026-06-11,20:02,normal_sale,active,Walk-in,Tata Salt 1kg,3,piece,30.94,92.82,20.82,0,0,318.11,318.11,0,73.61,cash:318.11
KOS-2026-005244,2026-06-11,20:02,normal_sale,active,Walk-in,Sprite 750ml,3,piece,42.51,127.53,31.53,28,0,318.11,318.11,0,73.61,cash:318.11
KOS-2026-005243,2026-06-11,20:00,normal_sale,active,Ganesh Verma,Center Fresh Gum (jar pc),2,piece,1.07,2.14,0.44,18,0,361.62,361.62,0,75.42,upi:361.62
KOS-2026-005243,2026-06-11,20:00,normal_sale,active,Ganesh Verma,Toor Dal (loose),2,kg,148,296,60,0,0,361.62,361.62,0,75.42,upi:361.62
KOS-2026-005243,2026-06-11,20:00,normal_sale,active,Ganesh Verma,Thums Up 750ml,1,piece,41.66,41.66,9.66,28,0,361.62,361.62,0,75.42,upi:361.62
KOS-2026-005243,2026-06-11,20:00,normal_sale,active,Ganesh Verma,Lays Classic Salted 52g,1,piece,21.82,21.82,5.32,12,0,361.62,361.62,0,75.42,upi:361.62
KOS-2026-005242,2026-06-11,19:43,normal_sale,active,Walk-in,Amul Cheese Slices 200g,3,piece,146.21,438.63,72.63,12,0,1016.52,1016.52,0,204.47,upi:1016.52
KOS-2026-005242,2026-06-11,19:43,normal_sale,active,Walk-in,Nirma Washing Powder 1kg,3,piece,75.9,227.7,53.7,18,0,1016.52,1016.52,0,204.47,upi:1016.52
KOS-2026-005242,2026-06-11,19:43,normal_sale,active,Walk-in,Parle-G Biscuit 100g,1,piece,11,11,2.7,18,0,1016.52,1016.52,0,204.47,upi:1016.52
KOS-2026-005242,2026-06-11,19:43,normal_sale,active,Walk-in,Frooti 200ml,2,piece,10,20,3,12,0,1016.52,1016.52,0,204.47,upi:1016.52
KOS-2026-005242,2026-06-11,19:43,normal_sale,active,Walk-in,Urad Dal (loose),0.25,kg,139.94,34.99,8.74,0,0,1016.52,1016.52,0,204.47,upi:1016.52
KOS-2026-005242,2026-06-11,19:43,normal_sale,active,Walk-in,Kurkure Masala Munch 70g,1,piece,20,20,3.5,12,0,1016.52,1016.52,0,204.47,upi:1016.52
KOS-2026-005242,2026-06-11,19:43,normal_sale,active,Walk-in,Dettol Antiseptic 250ml,1,piece,172.13,172.13,40.13,18,0,1016.52,1016.52,0,204.47,upi:1016.52
KOS-2026-005242,2026-06-11,19:43,normal_sale,active,Walk-in,Good Knight Refill 45ml,1,piece,92.07,92.07,20.07,18,0,1016.52,1016.52,0,204.47,upi:1016.52
KOS-2026-005241,2026-06-11,19:37,normal_sale,active,Sneha Chavan,Amul Gold Milk 500ml,2,piece,37.73,75.46,15.46,0,0,226.5,226.5,0,51.5,cash:226.5
KOS-2026-005241,2026-06-11,19:37,normal_sale,active,Sneha Chavan,Groundnut / Peanut (loose),0.5,kg,114.59,57.3,13.3,5,0,226.5,226.5,0,51.5,cash:226.5
KOS-2026-005241,2026-06-11,19:37,normal_sale,active,Sneha Chavan,Tata Salt 1kg,1,piece,30.94,30.94,6.94,0,0,226.5,226.5,0,51.5,cash:226.5
KOS-2026-005241,2026-06-11,19:37,normal_sale,active,Sneha Chavan,Sunfeast Dark Fantasy 75g,1,piece,42.8,42.8,8.8,18,0,226.5,226.5,0,51.5,cash:226.5
KOS-2026-005241,2026-06-11,19:37,normal_sale,active,Sneha Chavan,Bisleri Water 1L,1,piece,20,20,7,18,0,226.5,226.5,0,51.5,cash:226.5
KOS-2026-005240,2026-06-11,19:06,normal_sale,active,Ganesh Sharma,Coca-Cola 750ml,2,piece,40,80,16,28,0,236.48,236.48,0,47.98,bank:236.48
KOS-2026-005240,2026-06-11,19:06,normal_sale,active,Ganesh Sharma,Thums Up 750ml,1,piece,41.66,41.66,9.66,28,0,236.48,236.48,0,47.98,bank:236.48
KOS-2026-005240,2026-06-11,19:06,normal_sale,active,Ganesh Sharma,Maggi Noodles 70g,2,piece,14.47,28.94,5.94,12,0,236.48,236.48,0,47.98,bank:236.48
KOS-2026-005240,2026-06-11,19:06,normal_sale,active,Ganesh Sharma,Britannia Marie Gold 250g,1,piece,40.88,40.88,7.88,18,0,236.48,236.48,0,47.98,bank:236.48
KOS-2026-005240,2026-06-11,19:06,normal_sale,active,Ganesh Sharma,Lifebuoy Soap 125g,1,piece,35,35,7,18,0,236.48,236.48,0,47.98,bank:236.48
KOS-2026-005240,2026-06-11,19:06,normal_sale,active,Ganesh Sharma,Frooti 200ml,1,piece,10,10,1.5,12,0,236.48,236.48,0,47.98,bank:236.48
KOS-2026-005239,2026-06-11,17:43,normal_sale,active,Walk-in,Amul Masti Dahi 400g,1,piece,40,40,8,5,25,960.27,960.27,0,161.07,bank:960.27
KOS-2026-005239,2026-06-11,17:43,normal_sale,active,Walk-in,Nirma Washing Powder 1kg,1,piece,75.9,75.9,17.9,18,25,960.27,960.27,0,161.07,bank:960.27
KOS-2026-005239,2026-06-11,17:43,normal_sale,active,Walk-in,Harpic Toilet Cleaner 500ml,1,piece,112.02,112.02,24.02,18,25,960.27,960.27,0,161.07,bank:960.27
KOS-2026-005239,2026-06-11,17:43,normal_sale,active,Walk-in,Candle Pack (6 pc),1,piece,43.92,43.92,11.92,12,25,960.27,960.27,0,161.07,bank:960.27
KOS-2026-005239,2026-06-11,17:43,normal_sale,active,Walk-in,Everest Turmeric 200g,1,piece,76,76,14,5,25,960.27,960.27,0,161.07,bank:960.27
KOS-2026-005239,2026-06-11,17:43,normal_sale,active,Walk-in,Lemon,1,piece,5,5,1.8,0,25,960.27,960.27,0,161.07,bank:960.27
KOS-2026-005239,2026-06-11,17:43,normal_sale,active,Walk-in,Amul Taaza Milk 500ml,2,piece,28,56,6,0,25,960.27,960.27,0,161.07,bank:960.27
KOS-2026-005239,2026-06-11,17:43,normal_sale,active,Walk-in,Nescafe Classic 50g,1,piece,200.58,200.58,32.58,18,25,960.27,960.27,0,161.07,bank:960.27
KOS-2026-005239,2026-06-11,17:43,normal_sale,active,Walk-in,MDH Garam Masala 100g,2,piece,94.71,189.42,33.42,5,25,960.27,960.27,0,161.07,bank:960.27
KOS-2026-005239,2026-06-11,17:43,normal_sale,active,Walk-in,Close Up Red 150g,1,piece,94.36,94.36,16.36,18,25,960.27,960.27,0,161.07,bank:960.27
KOS-2026-005239,2026-06-11,17:43,normal_sale,active,Walk-in,Good Knight Refill 45ml,1,piece,92.07,92.07,20.07,18,25,960.27,960.27,0,161.07,bank:960.27
KOS-2026-005238,2026-06-11,17:19,normal_sale,active,Walk-in,Lemon,3,piece,5,15,5.4,0,0,760.94,760.94,0,145.34,upi:760.94
KOS-2026-005238,2026-06-11,17:19,normal_sale,active,Walk-in,Haldiram Bhujia 200g,3,piece,57.38,172.14,37.14,12,0,760.94,760.94,0,145.34,upi:760.94
